normalized_ipc normalized_ipc normalized_ipc normalized_ipc normalized_ipc normalized_ipc normalized_ipc normalized_ipc normalized_ipc
0.9849536873 1.037643819 0.9879370839 0.975858763 1.045894208 1.060244466 1.09063773 1.012253808 0.9874541836
0.8938839002 1.105718659 1.005904425 1.022137385 1.079721793 1.073070855 1.038880695 1.082736312 1.008924007
1.009814042 1.112325683 1.008711756 1.022019342 1.079783976 1.076259496 1.076625931 1.084391931 1.008924007
0.937900964 0.9888857618 0.9781292716 0.9424957749 1.020545283 1.049426797 1.099077586 0.9214003442 0.973614087
0.8939687478 1.098076901 1.005020441 1.022693051 1.077399256 1.073571324 1.042070516 1.081800943 1.010245478
1.00652384 1.103125023 1.006843002 1.022027979 1.07393255 1.076001851 1.079136817 1.08336414 1.010245478
0.90207641 0.9353526519 0.9681030881 0.9046586685 0.9934272505 1.039467564 1.099697991 0.8514389062 0.9585449681
0.8935822197 1.084808449 1.004443017 1.022767907 1.075533764 1.075888989 1.044405815 1.079025113 1.011420119
1.00411511 1.090006183 1.006509145 1.0213226 1.067449966 1.079305635 1.080804888 1.080312639 1.011420119
0.8611515709 0.8910871614 0.9588664008 0.8782487022 0.9656127674 1.021611398 1.100564218 0.8003314424 0.9438728343
0.8935162271 1.07406458 1.004130158 1.022894588 1.073388448 1.055571516 1.044470197 1.079049015 1.012969992
1.001956209 1.079545847 1.006129095 1.020669045 1.063479578 1.055419893 1.081957906 1.079608324 1.012969992
0.8248650687 0.8469786075 0.9628621762 0.8427494235 0.9336568925 1.001878756 1.101342651 0.7568184715 0.9243389926
0.8924839143 1.065129666 1.004207848 1.022839885 1.071933365 1.048775844 1.046413354 1.078139142 1.014079375
1.000678781 1.07192606 1.006206785 1.019304352 1.061471065 1.04855468 1.085159433 1.079362929 1.014079375
0.7946027481 0.8036787992 0.9550302045 0.8066915997 0.8992634416 0.976552026 1.098878588 0.7244629996 0.9002806086
0.8920549624 1.057185544 1.004209947 1.022367713 1.069697884 1.042645946 1.04524863 1.076971126 1.015031052
0.9995380518 1.064179678 1.006286575 1.017827375 1.059462552 1.039532545 1.086078335 1.078405252 1.015031052
0.8364184874 0.9879556519 0.9713345638 0.9423633364 0.9897335767 1.049662781 0.8434354076 0.9085011792 0.973614087
0.763826628 1.04742619 0.9876788178 1.016488594 1.023980897 1.054621877 0.8029510231 0.7666262987 1.010245478
0.8412312334 1.065882961 0.9924451919 1.018889762 1.021456265 1.058414731 0.8224703844 0.7673385812 1.010245478
0.8211836244 0.9344267269 0.9614196656 0.9048573263 0.9652427782 1.039737749 0.8448166877 0.8403371789 0.9585449681
0.7638784793 1.022918997 0.986656252 1.013448267 1.019376242 1.057270149 0.8049410029 0.76432373 1.011420119
0.8396097009 1.043511149 0.9912483491 1.015976115 1.008037161 1.061427809 0.8233775811 0.7649515584 1.011420119
0.8056329397 0.8906969129 0.952292164 0.8782746141 0.9422692464 1.020710781 0.8455834153 0.7913267257 0.9438728343
0.7639774682 1.007349856 0.986024235 1.011876279 1.014967463 0.9862114331 0.8062988716 0.7642918605 1.012969992
0.8382945627 1.026850778 0.9903853624 1.01362965 0.9997046305 1.005510867 0.8242379548 0.7648798521 1.012969992
0.7844634566 0.8468823531 0.9561640557 0.8427551817 0.9114077934 1.001589191 0.8454546519 0.7483539423 0.9243389926
0.7633363973 0.9939192363 0.98568198 1.008429999 1.012436612 0.9685718716 0.8068373367 0.7640193766 1.014079375
0.8375874991 1.014313649 0.989702952 1.007592182 0.9954233267 0.9911431685 0.8249871237 0.7645786857 1.014079375
0.7632656909 0.8031075506 0.9482732917 0.806907532 0.877695247 0.9758064516 0.8446996301 0.717408694 0.9002806086
0.7625727686 0.9818623333 0.9852515365 1.006236126 1.009010325 0.9489064908 0.8080079131 0.7636767799 1.015031052
0.8362299371 1.002388573 0.989398492 1.002953955 0.9918757831 0.9704437878 0.825613382 0.7644751099 1.015031052
0.686162766 0.9341222702 0.954645955 0.9046759431 0.9446695126 1.039469844 0.6849276584 0.8291653388 0.9585449681
0.6520587334 0.9591484001 0.9676894424 0.9996573873 0.9621647167 1.037501026 0.6541005291 0.5886178214 1.011420119
0.6784039218 0.9886179236 0.9735140776 1.009590276 0.9597022675 1.041609666 0.6647410685 0.5892807062 1.011420119
0.6841075679 0.8895408145 0.9456927305 0.8781220219 0.919099838 1.021228351 0.6858231493 0.7808305182 0.9438728343
0.6510358481 0.9387341089 0.9661125494 0.9948147444 0.9555764214 0.9209862103 0.6564416819 0.5891516349 1.012969992
0.6776261519 0.9676554011 0.9720925642 1.004318647 0.9466220607 0.9464816639 0.6653790326 0.5894591752 1.012969992
0.6779372599 0.8470298734 0.9497095031 0.8428761038 0.8897960707 1.001772734 0.6857470619 0.7394782969 0.9243389926
0.6507200264 0.9224116736 0.9653503495 0.9855642024 0.951789473 0.8975154359 0.6568396779 0.5890050354 1.014079375
0.6769567984 0.9502678905 0.9707760371 0.9905248884 0.9387527944 0.9253331144 0.6658355574 0.5891038307 1.014079375
0.6703009734 0.8020445679 0.9418922296 0.8065821939 0.8574857523 0.9765132653 0.6853198015 0.7086270635 0.9002806086
0.6498432676 0.9088157472 0.9645461551 0.980793537 0.9474957327 0.8644901365 0.6564943578 0.589054433 1.015041928
0.676499564 0.9351486345 0.9701671171 0.9815996845 0.9327459107 0.8950347479 0.6665086389 0.5898177067 1.015041928
0.5676919088 0.8895575543 0.9393200673 0.878386899 0.8968600663 1.02119871 0.5767956642 0.770109631 0.9438728343
0.5499021895 0.8793211139 0.9433998316 0.9638442869 0.8958216092 0.8632554926 0.5530095519 0.4779001211 1.012969992
0.5619788352 0.9089130478 0.9519121139 0.9935047548 0.9009859124 0.8904917599 0.5577855036 0.4779925425 1.012969992
0.5671922506 0.8459522432 0.9429483909 0.8427580608 0.8689243263 1.001609711 0.5768951632 0.7312049844 0.9243389926
0.5491998397 0.8598400713 0.9422365843 0.9496733663 0.8910490593 0.8352155098 0.5538055438 0.4779033081 1.014079375
0.5614273256 0.8891662595 0.9498165891 0.9700545013 0.8895659933 0.8638893449 0.558060589 0.4779845752 1.014079375
0.5668858564 0.7997846832 0.9352004082 0.8065015792 0.8380753099 0.9764767846 0.5761577001 0.7018101855 0.9002806086
0.5486624714 0.844245821 0.9413043067 0.9398930703 0.8861179426 0.7945372422 0.5534426652 0.4780530945 1.015041928
0.5610219425 0.8710306853 0.9483845771 0.9542050666 0.8791099117 0.8258479484 0.5579318256 0.4784371216 1.015041928
0.4842961182 0.8441014395 0.9364140488 0.842706237 0.8489728913 1.001006639 0.4974247319 0.7229013959 0.9243389926
0.4714841264 0.8051916665 0.9190409299 0.9012642119 0.839011165 0.7714939761 0.4782858079 0.4016476512 1.014079375
0.4792948219 0.8332602707 0.928491789 0.9474219117 0.8491190215 0.8092743076 0.4802816407 0.4020045892 1.014079375
0.4837304674 0.7971219951 0.9289054347 0.8065764357 0.8190908215 0.9765565861 0.4971203821 0.6949757792 0.9002806086
0.4710221782 0.7878941328 0.9177957934 0.8881211294 0.8338250977 0.7241385993 0.4784496886 0.4020412391 1.015031052
0.4788375875 0.812619991 0.9272130569 0.9257624571 0.8349164104 0.7641419738 0.4800475254 0.402492192 1.015031052
0.4218199816 0.7938252837 0.922490777 0.8066628087 0.8013717583 0.9763274417 0.4372161352 0.5682882912 0.9002806086
0.4121614933 0.737058237 0.8956898959 0.8218730836 0.787610647 0.6605196677 0.4211090041 0.34661865 1.015031052
0.4174786113 0.7614691761 0.906366994 0.8902113546 0.7993974461 0.7128957017 0.4213957953 0.3468895404 1.015031052
0.9849536873 1.037643819 0.9879370839 0.975858763 1.045894208 1.060244466 1.09063773 1.012253808 0.9874541836
0.8938839002 1.105718659 1.005904425 1.022137385 1.079721793 1.073070855 1.038880695 1.082736312 1.008924007
1.009814042 1.112325683 1.008711756 1.022019342 1.079783976 1.076259496 1.076625931 1.084391931 1.008924007
0.937900964 0.9888857618 0.9781292716 0.9424957749 1.020545283 1.049426797 1.099077586 0.9214003442 0.973614087
0.8939687478 1.098076901 1.005020441 1.022693051 1.077399256 1.073571324 1.042070516 1.081800943 1.010245478
1.00652384 1.103125023 1.006843002 1.022027979 1.07393255 1.076001851 1.079136817 1.08336414 1.010245478
0.90207641 0.9353526519 0.9681030881 0.9046586685 0.9934272505 1.039467564 1.099697991 0.8514389062 0.9585449681
0.8935822197 1.084808449 1.004443017 1.022767907 1.075533764 1.075888989 1.044405815 1.079025113 1.011420119
1.00411511 1.090006183 1.006509145 1.0213226 1.067449966 1.079305635 1.080804888 1.080312639 1.011420119
0.8611515709 0.8910871614 0.9588664008 0.8782487022 0.9656127674 1.021611398 1.100564218 0.8003314424 0.9438728343
0.8935162271 1.07406458 1.004130158 1.022894588 1.073388448 1.055571516 1.044470197 1.079049015 1.012969992
1.001956209 1.079545847 1.006129095 1.020669045 1.063479578 1.055419893 1.081957906 1.079608324 1.012969992
0.8248650687 0.8469786075 0.9628621762 0.8427494235 0.9336568925 1.001878756 1.101342651 0.7568184715 0.9243389926
0.8924839143 1.065129666 1.004207848 1.022839885 1.071933365 1.048775844 1.046413354 1.078139142 1.014079375
1.000678781 1.07192606 1.006206785 1.019304352 1.061471065 1.04855468 1.085159433 1.079362929 1.014079375
0.7946027481 0.8036787992 0.9550302045 0.8066915997 0.8992634416 0.976552026 1.098878588 0.7244629996 0.9002806086
0.8920549624 1.057185544 1.004209947 1.022367713 1.069697884 1.042645946 1.04524863 1.076971126 1.015031052
0.9995380518 1.064179678 1.006286575 1.017827375 1.059462552 1.039532545 1.086078335 1.078405252 1.015031052
0.8364184874 0.9879556519 0.9713345638 0.9423633364 0.9897335767 1.049662781 0.8434354076 0.9085011792 0.973614087
0.763826628 1.04742619 0.9876788178 1.016488594 1.023980897 1.054621877 0.8029510231 0.7666262987 1.010245478
0.8412312334 1.065882961 0.9924451919 1.018889762 1.021456265 1.058414731 0.8224703844 0.7673385812 1.010245478
0.8211836244 0.9344267269 0.9614196656 0.9048573263 0.9652427782 1.039737749 0.8448166877 0.8403371789 0.9585449681
0.7638784793 1.022918997 0.986656252 1.013448267 1.019376242 1.057270149 0.8049410029 0.76432373 1.011420119
0.8396097009 1.043511149 0.9912483491 1.015976115 1.008037161 1.061427809 0.8233775811 0.7649515584 1.011420119
0.8056329397 0.8906969129 0.952292164 0.8782746141 0.9422692464 1.020710781 0.8455834153 0.7913267257 0.9438728343
0.7639774682 1.007349856 0.986024235 1.011876279 1.014967463 0.9862114331 0.8062988716 0.7642918605 1.012969992
0.8382945627 1.026850778 0.9903853624 1.01362965 0.9997046305 1.005510867 0.8242379548 0.7648798521 1.012969992
0.7844634566 0.8468823531 0.9561640557 0.8427551817 0.9114077934 1.001589191 0.8454546519 0.7483539423 0.9243389926
0.7633363973 0.9939192363 0.98568198 1.008429999 1.012436612 0.9685718716 0.8068373367 0.7640193766 1.014079375
0.8375874991 1.014313649 0.989702952 1.007592182 0.9954233267 0.9911431685 0.8249871237 0.7645786857 1.014079375
0.7632656909 0.8031075506 0.9482732917 0.806907532 0.877695247 0.9758064516 0.8446996301 0.717408694 0.9002806086
0.7625727686 0.9818623333 0.9852515365 1.006236126 1.009010325 0.9489064908 0.8080079131 0.7636767799 1.015031052
0.8362299371 1.002388573 0.989398492 1.002953955 0.9918757831 0.9704437878 0.825613382 0.7644751099 1.015031052
0.686162766 0.9341222702 0.954645955 0.9046759431 0.9446695126 1.039469844 0.6849276584 0.8291653388 0.9585449681
0.6520587334 0.9591484001 0.9676894424 0.9996573873 0.9621647167 1.037501026 0.6541005291 0.5886178214 1.011420119
0.6784039218 0.9886179236 0.9735140776 1.009590276 0.9597022675 1.041609666 0.6647410685 0.5892807062 1.011420119
0.6841075679 0.8895408145 0.9456927305 0.8781220219 0.919099838 1.021228351 0.6858231493 0.7808305182 0.9438728343
0.6510358481 0.9387341089 0.9661125494 0.9948147444 0.9555764214 0.9209862103 0.6564416819 0.5891516349 1.012969992
0.6776261519 0.9676554011 0.9720925642 1.004318647 0.9466220607 0.9464816639 0.6653790326 0.5894591752 1.012969992
0.6779372599 0.8470298734 0.9497095031 0.8428761038 0.8897960707 1.001772734 0.6857470619 0.7394782969 0.9243389926
0.6507200264 0.9224116736 0.9653503495 0.9855642024 0.951789473 0.8975154359 0.6568396779 0.5890050354 1.014079375
0.6769567984 0.9502678905 0.9707760371 0.9905248884 0.9387527944 0.9253331144 0.6658355574 0.5891038307 1.014079375
0.6703009734 0.8020445679 0.9418922296 0.8065821939 0.8574857523 0.9765132653 0.6853198015 0.7086270635 0.9002806086
0.6498432676 0.9088157472 0.9645461551 0.980793537 0.9474957327 0.8644901365 0.6564943578 0.589054433 1.015041928
0.676499564 0.9351486345 0.9701671171 0.9815996845 0.9327459107 0.8950347479 0.6665086389 0.5898177067 1.015041928
0.5676919088 0.888686034 0.9393200673 0.878386899 0.8968600663 1.02119871 0.5767956642 0.770109631 0.9438728343
0.5499021895 0.8793211139 0.9433998316 0.9638442869 0.8958216092 0.8632554926 0.5530095519 0.4779001211 1.012969992
0.5619788352 0.9089130478 0.9519121139 0.9935047548 0.9009859124 0.8904917599 0.5577855036 0.4779925425 1.012969992
0.5671922506 0.8459522432 0.9429483909 0.8427580608 0.8689243263 1.001609711 0.5768951632 0.7312049844 0.9243389926
0.5491998397 0.8598400713 0.9422365843 0.9496733663 0.8910490593 0.8352155098 0.5538055438 0.4779033081 1.014079375
0.5614273256 0.8891662595 0.9498165891 0.9700545013 0.8895659933 0.8638893449 0.558060589 0.4779845752 1.014079375
0.5668858564 0.8001487757 0.9352004082 0.8065015792 0.8380753099 0.9764767846 0.5761577001 0.7018101855 0.9002806086
0.5486624714 0.844245821 0.9413043067 0.9398930703 0.8861179426 0.7945372422 0.5534426652 0.4780530945 1.015041928
0.5610219425 0.8710306853 0.9483845771 0.9542050666 0.8791099117 0.8258479484 0.5579318256 0.4784371216 1.015041928
0.4842961182 0.8443138268 0.9364140488 0.842706237 0.8489728913 1.001006639 0.4974247319 0.7229013959 0.9243389926
0.4714841264 0.8051916665 0.9190409299 0.9012642119 0.839011165 0.7714939761 0.4782858079 0.4016476512 1.014079375
0.4792948219 0.8332602707 0.928491789 0.9474219117 0.8491190215 0.8092743076 0.4802816407 0.4020045892 1.014079375
0.4837304674 0.7968457869 0.9289054347 0.8065764357 0.8190908215 0.9765565861 0.4971203821 0.6949757792 0.9002806086
0.4710221782 0.7878941328 0.9177957934 0.8881211294 0.8338250977 0.7241385993 0.4784496886 0.4020412391 1.015031052
0.4788375875 0.812619991 0.9272130569 0.9257624571 0.8349164104 0.7641419738 0.4800475254 0.402492192 1.015031052
0.4218199816 0.7938252837 0.922490777 0.8066628087 0.8013717583 0.9763274417 0.4372161352 0.5682882912 0.9002806086
0.4121614933 0.737058237 0.8956898959 0.8218730836 0.787610647 0.6605196677 0.4211090041 0.34661865 1.015031052
0.4174786113 0.7614691761 0.906366994 0.8902113546 0.7993974461 0.7128957017 0.4213957953 0.3468895404 1.015031052
0.9974828537 1.042100814 0.9879643803 0.9758990703 1.048350439 1.060463351 1.08929742 1.012333482 0.9874541836
0.8937283462 1.107885428 1.008508083 1.022122989 1.081024528 1.073262378 1.038804607 1.090722799 1.008918569
1.011355441 1.111707353 1.008785246 1.021860991 1.079852377 1.07595169 1.077755537 1.089108611 1.008907693
0.9608805298 0.9940060745 0.9782678534 0.9423777319 1.023464778 1.049435917 1.092774032 0.9214545223 0.9736032107
0.8933418181 1.101151809 1.006189987 1.02291762 1.07921811 1.074123095 1.042047104 1.086882529 1.010245478
1.009328525 1.104895266 1.00738473 1.021455039 1.074684965 1.076791887 1.080049867 1.088327809 1.010234602
0.8706309364 0.9420820861 0.9681744787 0.9047335251 0.9954046718 1.039367242 1.094945451 0.8523886162 0.9585449681
0.8933606731 1.090636022 1.005140125 1.023170981 1.07840973 1.076648244 1.043955144 1.087040283 1.011420119
1.008409343 1.096293057 1.00693119 1.020625858 1.068261455 1.079085611 1.081349206 1.088157308 1.011414681
0.8348629475 0.8968174338 0.9588894978 0.8780701982 0.9675808613 1.021120049 1.096865196 0.8004891963 0.9438837106
0.893091989 1.081105795 1.004524906 1.023389792 1.076360799 1.060622954 1.044306316 1.085159985 1.012969992
1.007820123 1.086424894 1.006450353 1.020136412 1.063880658 1.060507811 1.083175306 1.08677736 1.012964554
0.7976289802 0.8521711109 0.9631330406 0.8428357964 0.9377485379 1.001283665 1.098585944 0.755873542 0.9243498689
0.8928845837 1.075289731 1.004604695 1.023597088 1.075449817 1.052643939 1.046799644 1.084720186 1.01409569
1.007296896 1.080716593 1.006446154 1.018731412 1.061555012 1.051885825 1.085469635 1.0871582 1.014084813
0.7627754602 0.8132142569 0.9566343939 0.806760698 0.9089049252 0.9767959908 1.096590111 0.7275702722 0.9003241139
0.89213981 1.068198297 1.004697083 1.022883071 1.074156409 1.047302936 1.045769537 1.084060488 1.015052804
1.006358858 1.074532251 1.006467151 1.016347519 1.060000435 1.040451403 1.086739711 1.085099433 1.015052804
0.8508284428 0.991096473 0.9713345638 0.9423201499 0.9906569951 1.049256934 0.8411586365 0.9084645293 0.973614087
0.7630300031 1.05020815 0.988476713 1.017107601 1.025485727 1.055606857 0.8030505221 0.767112308 1.010245478
0.8462042471 1.066587082 0.9937953147 1.017887836 1.023688637 1.05835431 0.823927752 0.7679313532 1.010229164
0.8467369016 0.939049028 0.96138607 0.9047133714 0.9650531199 1.040039855 0.8445298965 0.8404630633 0.9585449681
0.7629640105 1.029210055 0.9876788178 1.01436382 1.022547578 1.057256468 0.8050112375 0.765482185 1.011420119
0.8454594735 1.047787144 0.9924745881 1.014847509 1.009330568 1.061544091 0.8248056843 0.7665434381 1.011409243
0.8424143864 0.8951737862 0.9524097486 0.8782199113 0.9384449882 1.021574918 0.8453024769 0.7902208554 0.9438782724
0.7629640105 1.013694273 0.9865533655 1.012984732 1.019332714 0.9898127628 0.8066324858 0.7663187584 1.012969992
0.8446392797 1.032731709 0.991477219 1.012535593 1.000870563 1.011264558 0.8258533502 0.766728281 1.012959116
0.8374460864 0.8508120414 0.9565798011 0.8429883886 0.909874981 1.001708893 0.8449395983 0.7483858117 0.9243498689
0.7627943152 1.003749735 0.9864483793 1.010986638 1.017324201 0.9734352057 0.8070480405 0.7664956339 1.01409569
0.8442338966 1.022513054 0.9907780108 1.007963585 0.9962348157 0.9944458125 0.8264796086 0.7670007649 1.014073937
0.8319215631 0.811220118 0.9496486111 0.8068010054 0.8811308611 0.9763263017 0.8406026127 0.7174612786 0.9003241139
0.762469066 0.9935509588 0.9861397199 1.008081628 1.01523485 0.9531849937 0.8080488833 0.7668573523 1.015047366
0.8435739706 1.011767094 0.9903895619 1.001859897 0.992463413 0.9745113865 0.827252189 0.7675313914 1.015041928
0.6871290862 0.9357701028 0.9547572404 0.9048544472 0.9371702355 1.039235 0.6846935431 0.8288275225 0.9585449681
0.6522001461 0.961629042 0.9683025619 1.002366619 0.9651028663 1.038340082 0.6543170857 0.5893205431 1.011420119
0.6801055882 0.9933082305 0.9742027872 1.007554753 0.9609863477 1.041542404 0.6659174978 0.5898129263 1.011398366
0.6866765656 0.8932581154 0.9457095283 0.878124901 0.9119705501 1.021556677 0.6855773283 0.7811460259 0.9438782724
0.6518089043 0.9432737568 0.9670196303 0.9971842421 0.9592887502 0.9243868961 0.6563187714 0.589707757 1.012969992
0.6797567701 0.972449286 0.9729954457 1.002697715 0.9487456122 0.9560760896 0.666549609 0.5903084964 1.012953678
0.6861533385 0.848734203 0.949801891 0.8428588292 0.8840814474 1.00155955 0.6855187995 0.7395404423 0.9243498689
0.6517099154 0.9310232988 0.9661440453 0.9896150934 0.9567299172 0.9010175837 0.6569918528 0.5902845943 1.014090252
0.6794975135 0.9582350301 0.9721723538 0.9928684742 0.9410535676 0.9303834122 0.6668188416 0.5908024731 1.014068499
0.68550284 0.8098767421 0.9427657149 0.8065764357 0.8555456408 0.975671929 0.6848574238 0.7143986232 0.9003186757
0.6512432534 0.9186127656 0.9654238398 0.9849682292 0.9536953838 0.8697661587 0.6567401789 0.590714832 1.015052804
0.6793655283 0.9439789245 0.971416453 0.9805459346 0.9342569591 0.9029772816 0.6675328932 0.5909666008 1.01503649
0.5682858422 0.8915757569 0.9394082557 0.8781997576 0.8946743318 1.021281932 0.5764327855 0.7709637326 0.9438782724
0.5503452827 0.8826010854 0.9442943142 0.9660784669 0.8974352597 0.8649643857 0.552757878 0.477933584 1.012969992
0.5629592967 0.9132329847 0.9528548902 0.9910114559 0.9028887141 0.9054340292 0.5584468792 0.4784530563 1.01294824
0.567960593 0.8477789833 0.9432759479 0.8428703456 0.8611296797 1.001381707 0.5763918153 0.7306090254 0.9243444308
0.5501755875 0.8663435171 0.9429756873 0.9551033452 0.8942297229 0.8381396664 0.5537645737 0.4783064568 1.014068499
0.5627377501 0.8967661679 0.9512444016 0.9752253614 0.8920470975 0.8695860352 0.5586107599 0.4786187775 1.014063061
0.5677249051 0.8071450019 0.9360297993 0.8063720198 0.8313688668 0.9756035277 0.5754026783 0.6566288482 0.9003186757
0.5500011784 0.8515151166 0.9420329111 0.9453489611 0.8907101616 0.7977680648 0.5539167486 0.4788004334 1.015052804
0.5625774824 0.8786860445 0.9498354866 0.954657085 0.8816345439 0.8343194524 0.5587512291 0.4794139206 1.015031052
0.4846166537 0.8458810987 0.936626121 0.8428559501 0.8494206093 1.001724853 0.497471555 0.7222082351 0.9243444308
0.4717575243 0.8098338462 0.9191312181 0.9047968652 0.8407118717 0.7733727325 0.4782858079 0.4018627701 1.014079375
0.4801291569 0.840829838 0.9294891581 0.9556330993 0.8512519005 0.8153677255 0.4808727818 0.4021017911 1.014052185
0.4843856796 0.8014597181 0.9294261663 0.806613864 0.8095985773 0.9764745045 0.4968921197 0.6105105488 0.9003132375
0.4715689741 0.7929977056 0.9183606193 0.8930904526 0.8365424975 0.7256901694 0.4785725991 0.4022850405 1.015052804
0.4799123241 0.8204270554 0.9282419218 0.9272797418 0.8389800734 0.7743064106 0.4808025472 0.4026595067 1.015014737
0.4220556695 0.7943274803 0.9228771262 0.8064296017 0.799739453 0.9762339599 0.4370522545 0.6868490662 0.9002697323
0.41245846 0.7397648674 0.8958284777 0.8251063107 0.7886988505 0.6613963446 0.4210270637 0.3468178342 1.015052804
0.4181621061 0.768399489 0.9068268336 0.8929061903 0.8033180881 0.7234352057 0.422004495 0.3471381223 1.015009299
1.024059016 1.081390373 0.9992294012 0.9992859837 1.068261455 1.068783232 1.088068315 1.123363503 0.995774556
0.8937283462 1.112293249 1.00921359 1.021509741 1.08490786 1.075976771 1.037177506 1.095589266 1.00744483
0.9974828537 1.041953294 0.9879643803 0.9758990703 1.048350439 1.060463351 1.08929742 1.012333482 0.9874541836
0.8937283462 1.107885428 1.008508083 1.022122989 1.081024528 1.073262378 1.038804607 1.090722799 1.008918569
1.011355441 1.111707353 1.008785246 1.021860991 1.079852377 1.07595169 1.077755537 1.089108611 1.008907693
0.9608805298 0.9940636178 0.9782678534 0.9423777319 1.023464778 1.049435917 1.092774032 0.9214545223 0.9736032107
0.8933418181 1.101151809 1.006189987 1.02291762 1.07921811 1.074123095 1.042047104 1.086882529 1.010245478
1.009328525 1.104895266 1.00738473 1.021455039 1.074684965 1.076791887 1.080049867 1.088327809 1.010234602
0.8706309364 0.9429556989 0.9681744787 0.9047335251 0.9954046718 1.039367242 1.094945451 0.8523886162 0.9585449681
0.8933606731 1.090636022 1.005140125 1.023170981 1.07840973 1.076648244 1.043955144 1.087040283 1.011420119
1.008409343 1.096293057 1.00693119 1.020625858 1.068261455 1.079085611 1.081349206 1.088157308 1.011414681
0.8348629475 0.8978427518 0.9588894978 0.8780701982 0.9675808613 1.021120049 1.096865196 0.8004891963 0.9438837106
0.893091989 1.081105795 1.004524906 1.023389792 1.076360799 1.060622954 1.044306316 1.085159985 1.012969992
1.007820123 1.086424894 1.006450353 1.020136412 1.063880658 1.060507811 1.083175306 1.08677736 1.012964554
0.7976289802 0.8514983768 0.9631330406 0.8428357964 0.9377485379 1.001283665 1.098585944 0.755873542 0.9243498689
0.8928845837 1.075289731 1.004604695 1.023597088 1.075449817 1.052643939 1.046799644 1.084720186 1.01409569
1.007296896 1.080716593 1.006446154 1.018731412 1.061555012 1.051885825 1.085469635 1.0871582 1.014084813
0.7627754602 0.8126377771 0.9566343939 0.806760698 0.9089049252 0.9767959908 1.096590111 0.7275702722 0.9003241139
0.89213981 1.068198297 1.004697083 1.022883071 1.074156409 1.047302936 1.045769537 1.084060488 1.015052804
1.006358858 1.074532251 1.006467151 1.016347519 1.060000435 1.040451403 1.086739711 1.085099433 1.015052804
0.8542176342 1.036857045 0.9808001209 0.9759393777 1.012915422 1.060244466 0.8390340404 0.9959764803 0.9874541836
0.7630394306 1.064886938 0.9894341873 1.021849475 1.028283965 1.05527283 0.8004928127 0.7673003378 1.008924007
0.8508284428 0.991096473 0.9713345638 0.9423201499 0.9906569951 1.049256934 0.8411586365 0.9084645293 0.973614087
0.7630300031 1.05020815 0.988476713 1.017107601 1.025485727 1.055606857 0.8030505221 0.767112308 1.010245478
0.8462042471 1.066587082 0.9937953147 1.017887836 1.023688637 1.05835431 0.823927752 0.7679313532 1.010229164
0.8467369016 0.939049028 0.96138607 0.9047133714 0.9650531199 1.040039855 0.8445298965 0.8404630633 0.9585449681
0.7629640105 1.029210055 0.9876788178 1.01436382 1.022547578 1.057256468 0.8050112375 0.765482185 1.011420119
0.8454594735 1.047787144 0.9924745881 1.014847509 1.009330568 1.061544091 0.8248056843 0.7665434381 1.011409243
0.8424143864 0.8951737862 0.9524097486 0.8782199113 0.9384449882 1.021574918 0.8453024769 0.7902208554 0.9438782724
0.7629640105 1.013694273 0.9865533655 1.012984732 1.019332714 0.9898127628 0.8066324858 0.7663187584 1.012969992
0.8446392797 1.032731709 0.991477219 1.012535593 1.000870563 1.011264558 0.8258533502 0.766728281 1.012959116
0.8374460864 0.8508120414 0.9565798011 0.8429883886 0.909874981 1.001708893 0.8449395983 0.7483858117 0.9243498689
0.7627943152 1.003749735 0.9864483793 1.010986638 1.017324201 0.9734352057 0.8070480405 0.7664956339 1.01409569
0.8442338966 1.022513054 0.9907780108 1.007963585 0.9962348157 0.9944458125 0.8264796086 0.7670007649 1.014073937
0.8319215631 0.811220118 0.9496486111 0.8068010054 0.8811308611 0.9763263017 0.8406026127 0.7174612786 0.9003241139
0.762469066 0.9935509588 0.9861397199 1.008081628 1.01523485 0.9531849937 0.8080488833 0.7668573523 1.015047366
0.8435739706 1.011767094 0.9903895619 1.001859897 0.992463413 0.9745113865 0.827252189 0.7675313914 1.015041928
0.6877701572 0.9874921663 0.96443277 0.9424669839 0.9618724563 1.049747143 0.6841901953 0.8954872841 0.973614087
0.652299135 0.9884452935 0.9691130555 1.006048985 0.9703231343 1.034986137 0.6524148991 0.5892982344 1.010245478
0.6871290862 0.9357701028 0.9547572404 0.9048544472 0.9371702355 1.039235 0.6846935431 0.8288275225 0.9585449681
0.6522001461 0.961629042 0.9683025619 1.002366619 0.9651028663 1.038340082 0.6543170857 0.5893205431 1.011420119
0.6801055882 0.9933082305 0.9742027872 1.007554753 0.9609863477 1.041542404 0.6659174978 0.5898129263 1.011398366
0.6866765656 0.8932581154 0.9457095283 0.878124901 0.9119705501 1.021556677 0.6855773283 0.7811460259 0.9438782724
0.6518089043 0.9432737568 0.9670196303 0.9971842421 0.9592887502 0.9243868961 0.6563187714 0.589707757 1.012969992
0.6797567701 0.972449286 0.9729954457 1.002697715 0.9487456122 0.9560760896 0.666549609 0.5903084964 1.012953678
0.6861533385 0.848734203 0.949801891 0.8428588292 0.8840814474 1.00155955 0.6855187995 0.7395404423 0.9243498689
